tv.1,0.0625
tv.2,0.0625
tv.3,0.0625
tv.end,0.0625
sos.food,0.041666666666666664
sos.pain,0.041666666666666664
sos.toilet,0.041666666666666664
call.1,0.05208333333333333
call.2,0.05208333333333333
call.3,0.05208333333333333
navigate.left,0.095703125
navigate.right,0.095703125
navigate.up,0.03125
navigate.down,0.24609375
